5,8618,8117,0.0028161091415147325,-0.002348863044360969,-0.0007164440885703984
10,3978,2580,0.013433758157250588,-0.05289660688985177,-0.001739949932779138
15,2422,754,0.028478473455747676,-0.15728958335768864,0.008319568502275275
20,7501,6736,0.04395118890014706,-0.31848543089390996,-0.0008685949961541406
25,2559,810,0.04899165302325641,-0.501890452601941,-0.015017927487193739
30,2201,342,0.039526616685877904,-0.5778065639642076,0.023385359956253356
35,6363,5562,0.041169415739104376,-0.7447718672786448,0.028942702843878673
40,2267,687,0.03600629717182397,-0.8867809584607451,0.03815201894563963
45,2042,259,0.02845800939823532,-0.9236556914060283,0.06236970002709701
50,7025,6430,0.045519970967633536,-1.0348064218865303,0.07732083763008671
55,2378,937,0.037695195450860704,-1.1627550151367234,0.0932825614502766
60,2145,539,0.030044068508565898,-1.2965910568208368,-0.18847534579468236
65,6522,5689,0.035130076504611196,-1.3269996328658986,-0.578917040358495
70,2806,1394,0.042207677825122386,-1.3692841772684898,-1.043562414560204
75,2773,1306,0.09540238630264572,-1.3953538737778417,-1.4209653357396232
80,6984,6185,0.25818032316266304,-1.4079269853170147,-1.4691291355158438
85,2436,837,0.4014944383008934,-1.3985314662436883,-1.5136022546549956
90,2099,335,0.5902729909412494,-1.4061125549132525,-1.5550475291986448
95,9276,8307,0.8016779874057722,-1.40435371704546,-1.5711736983116824
100,3354,1356,0.9785528741564853,-1.3986447027932791,-1.5805105487775513
105,2741,380,1.2152484752255344,-1.3975480098040611,-1.5874884922835715
110,9853,8691,1.361846162294755,-1.3836412359008108,-1.590498097049685
115,3132,732,1.5560665463884948,-1.3862592895453014,-1.599262562525937
120,2986,449,1.6386313063209286,-1.4003915592208,-1.8781974768109102
125,9146,8003,1.6839259844353045,-1.383495750285562,-2.2503317808981147
130,3746,1917,1.6884501160170964,-1.376347676342114,-2.7054654487447833
135,3245,1078,1.7264133576641973,-1.290646284092391,-3.0454992793051985
140,9777,8624,1.7211674193054494,-1.0993542680224855,-3.1399695750800065
145,3010,625,1.6960888535559824,-0.9249112803601465,3.070290138498052
150,3079,578,1.6903494378248205,-0.8213532004914093,3.0989771743722656
155,8147,6945,1.674628694993078,-0.7575476739679059,-3.053611359149833
160,3058,1105,1.6760606205295838,-0.6076256982161227,-3.0316465540268873
165,2616,543,1.629025299097232,-0.39396527089379335,-3.018598682910391
170,10532,9169,1.6590041058228813,-0.22680749471547845,-3.012666429552753
175,4042,1396,1.619468328470455,-0.04714112260362624,-2.8170950890522923
180,3425,451,1.7114465321074308,0.06339913353227816,-2.629068857781278
185,11989,10418,1.8055400207341918,0.20291304797845497,-2.586961251677853
190,4150,1292,1.855239645585436,0.36307356094907756,-2.5341868799301155
195,3845,813,1.898233906948431,0.579228621783183,-2.5367800010968637
200,11370,9620,1.8792277486431306,0.5529612392882263,-2.79434541295382
205,4664,1472,1.9242308532177397,0.656337075935744,-2.923675278500948
210,4092,563,1.9588571126330523,0.7514925919626773,-2.9700814696280484
215,10576,8974,1.9831517233333438,0.8941220270971346,-3.0119190117796593
220,4314,1348,1.9821898641179971,1.0120358894270995,3.1195995852670895
225,4152,889,1.8689772530066238,1.064770493302817,2.9394155424168824
230,10212,8577,1.7341093006362673,1.27762745401182,2.8348111727954763
235,3902,751,1.6836314067047384,1.3587648032006634,2.791894376398017
245,8547,7061,1.5870163404399702,1.5202607430801724,2.807434831732396
250,3282,388,1.547881784794757,1.683752332591865,2.7739556339786398
255,3261,619,1.4990927283504651,1.8081160156727787,2.408106799419742
